Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A comparison between process control strategies: reinforcement learning with RBFs and NMPC coupled with EKF","Brazilian Journal of Chemical Engineering","","","","10.1007/s43153-023-00351-w","Pedro de Azevedo DelouLucas Ferreira BernardinoBruno Didier Olivier CapronArgimiro Resende Secchi","2023","http://link.springer.com/article/10.1007/s43153-023-00351-w","Article"
"Optimization of job shop scheduling problem based on deep reinforcement learning","Evolutionary Intelligence","","","","10.1007/s12065-023-00885-5","Dongping QiaoLvqi DuanHongLei LiYanqiu Xiao","2023","http://link.springer.com/article/10.1007/s12065-023-00885-5","Article"
"RDQN: ensemble of deep neural network with reinforcement learning in classification based on rough set theory for digital transactional fraud detection","Complex & Intelligent Systems","","9","5","10.1007/s40747-023-01016-4","Chandana Gouri TekkaliKarthika Natarajan","2023","http://link.springer.com/article/10.1007/s40747-023-01016-4","Article"
"A deep reinforcement learning technique for bug detection in video games","International Journal of Information Technology","","15","1","10.1007/s41870-022-01047-z","Geeta RaniUpasana PandeyAniket Anil WagdeVijaypal Singh Dhaka","2023","http://link.springer.com/article/10.1007/s41870-022-01047-z","Article"
"A deep reinforcement learning approach for maintenance planning of multi-component systems with complex structure","Neural Computing and Applications","","35","21","10.1007/s00521-023-08542-9","Jiahao ChenYu Wang","2023","http://link.springer.com/article/10.1007/s00521-023-08542-9","Article"
"Railway infrastructure maintenance efficiency improvement using deep reinforcement learning integrated with digital twin based on track geometry and component defects","Scientific Reports","","13","1","10.1038/s41598-023-29526-8","Jessada SresakoolchaiSakdirat Kaewunruen","2023","http://link.springer.com/article/10.1038/s41598-023-29526-8","Article"
"Robust Near-optimal Control for Constrained Nonlinear System via Integral Reinforcement Learning","International Journal of Control, Automation and Systems","","21","4","10.1007/s12555-021-0674-z","Yu-Qing QiuYan LiZhong Wang","2023","http://link.springer.com/article/10.1007/s12555-021-0674-z","Article"
"Reinforcement Learning in Education: A Multi-armed Bandit Approach","Emerging Technologies for Developing Countries","","","","10.1007/978-3-031-35883-8_1","Herkulaas MvE CombrinkVukosi MarivateBenjamin Rosman","2023","http://link.springer.com/chapter/10.1007/978-3-031-35883-8_1","Chapter"
"ReLP: Reinforcement Learning Pruning Method Based on Prior Knowledge","Neural Processing Letters","","55","4","10.1007/s11063-022-11058-3","Weiwei ZhangMing JiHaoran YuChenghui Zhen","2023","http://link.springer.com/article/10.1007/s11063-022-11058-3","Article"
"Multi-Echelon Inventory Optimization Using Deep Reinforcement Learning","Quantitative Models in Life Science Business","","","","10.1007/978-3-031-11814-2_5","Patric HammlerNicolas RiestererGang MuTorsten Braun","2023","http://link.springer.com/chapter/10.1007/978-3-031-11814-2_5","Chapter"
"Adaptive traffic light control using deep reinforcement learning technique","Multimedia Tools and Applications","","","","10.1007/s11042-023-16112-3","Ritesh KumarNistala Venkata Kameshwer SharmaVijay K. Chaurasiya","2023","http://link.springer.com/article/10.1007/s11042-023-16112-3","Article"
"Research on Target Trajectory Planning Method of Humanoid Manipulators Based on Reinforcement Learning","Intelligent Robotics and Applications","","","","10.1007/978-981-99-6492-5_39","Keyao LiangFusheng ZhaWentao ShengWei GuoPengfei WangLining Sun","2023","http://link.springer.com/chapter/10.1007/978-981-99-6492-5_39","Chapter"
"A Survey of Reinforcement Learning Toolkits for Gaming: Applications, Challenges and Trends","Proceedings of the Future Technologies Conference (FTC) 2022, Volume 1","","","","10.1007/978-3-031-18461-1_11","Charitha Sree JayaramireddySree Veera Venkata Sai Saran NaraharisettiMohamad NassarMehdi Mekni","2023","http://link.springer.com/chapter/10.1007/978-3-031-18461-1_11","Chapter"
"Re-planning of Quadrotors Under Disturbance Based on Meta Reinforcement Learning","Journal of Intelligent & Robotic Systems","","107","1","10.1007/s10846-022-01788-w","Qiuyu YuLingkun LuoBing LiuShiqiang Hu","2023","http://link.springer.com/article/10.1007/s10846-022-01788-w","Article"
"Hardware Architecture of Reinforcement Learning for Edge Devices","ICT Infrastructure and Computing","","","","10.1007/978-981-99-4932-8_15","H. Sai Vardhan ReddySaroja V. SiddamalSuneeta V. Budihal","2023","http://link.springer.com/chapter/10.1007/978-981-99-4932-8_15","Chapter"
"Deep Reinforcement Learning for Solving Distributed Permutation Flow Shop Scheduling Problem","Advanced Intelligent Computing Technology and Applications","","","","10.1007/978-981-99-4755-3_29","Yijun WangBin QianRong HuYuanyuan YangWenbo Chen","2023","http://link.springer.com/chapter/10.1007/978-981-99-4755-3_29","Chapter"
"RL-Studio: A Tool for Reinforcement Learning Methods in Robotics","ROBOT2022: Fifth Iberian Robotics Conference","","","","10.1007/978-3-031-21062-4_41","Pedro Fernández de CaboRubén LucasIgnacio ArranzSergio PaniegoJosé M. Cañas","2023","http://link.springer.com/chapter/10.1007/978-3-031-21062-4_41","Chapter"
"Stability Enhancement Methods of Inverters Based on Lyapunov Function, Predictive Control, and Reinforcement Learning","","","","","10.1007/978-981-19-7191-4","Xin ZhangJinsong HeHao MaZhixun MaXiaohai Ge","2023","http://link.springer.com/book/10.1007/978-981-19-7191-4","Book"
"A Flexible Reinforcement Learning Framework to Implement Cradle-to-Cradle in Early Design Stages","Towards Radical Regeneration","","","","10.1007/978-3-031-13249-0_1","Diego ApellánizBjörn PetterssonChristoph Gengnagel","2023","http://link.springer.com/chapter/10.1007/978-3-031-13249-0_1","Chapter"
"A Survey on Reinforcement Learning and Deep Reinforcement Learning for Recommender Systems","Deep Learning Theory and Applications","","","","10.1007/978-3-031-39059-3_26","Mehrdad RezaeiNasseh Tabrizi","2023","http://link.springer.com/chapter/10.1007/978-3-031-39059-3_26","Chapter"
"Deep Reinforcement Learning for Autonomous Mobile Robot Navigation","Artificial Intelligence for Robotics and Autonomous Systems Applications","","","","10.1007/978-3-031-28715-2_7","Armando de Jesús Plasencia-Salgueiro","2023","http://link.springer.com/chapter/10.1007/978-3-031-28715-2_7","Chapter"
"Dissolved oxygen concentration control in wastewater treatment process based on reinforcement learning","Science China Technological Sciences","","","","10.1007/s11431-022-2403-8","ShengLi DuPeiXi ChenHongGui HanJunFei Qiao","2023","http://link.springer.com/article/10.1007/s11431-022-2403-8","Article"
"Dynamic link utilization empowered by reinforcement learning for adaptive storage allocation in MANET","Soft Computing","","","","10.1007/s00500-023-09281-8","R. P. Prem AnandV. SenthilkumarGokul KumarA. RajendranA. Rajaram","2023","http://link.springer.com/article/10.1007/s00500-023-09281-8","Article"
"Flight Gate Assignment Problem with Reinforcement Learning","Intelligent and Fuzzy Systems","","","","10.1007/978-3-031-39777-6_23","Müge Muhafız YıldızUmut AvcıMustafa Arslan ÖrnekCemalettin Öztürk","2023","http://link.springer.com/chapter/10.1007/978-3-031-39777-6_23","Chapter"
"Dynamic Pricing for Electric Vehicle Charging at a Commercial Charging Station in Presence of Uncertainty: A Multi-armed Bandit Reinforcement Learning Approach","Proceedings of International Conference on Data Science and Applications","","","","10.1007/978-981-19-6634-7_44","Ubaid QureshiMehreen MushtaqJuveeryah QureshiMir AimanMansha AliShahnawaz Ali","2023","http://link.springer.com/chapter/10.1007/978-981-19-6634-7_44","Chapter"
"Planning Maneuvers for Autonomous Driving Based on Offline Reinforcement Learning: Comparative Study","Proceedings of the Seventh International Scientific Conference “Intelligent Information Technologies for Industry” (IITI’23)","","","","10.1007/978-3-031-43789-2_6","Mikhail MelkumovAleksandr I. Panov","2023","http://link.springer.com/chapter/10.1007/978-3-031-43789-2_6","Chapter"
"Learning Multiple-Gait Quadrupedal Locomotion via Hierarchical Reinforcement Learning","International Journal of Precision Engineering and Manufacturing","","24","9","10.1007/s12541-023-00885-6","Lang WeiYunxiang LiYunfei AiYuze WuHao XuWei WangGuoming Hu","2023","http://link.springer.com/article/10.1007/s12541-023-00885-6","Article"
"Research on the algorithm of constant force grinding controller based on reinforcement learning PPO","The International Journal of Advanced Manufacturing Technology","","126","7 - 8","10.1007/s00170-023-11129-2","Tie ZhangChao YuanYanbiao Zou","2023","http://link.springer.com/article/10.1007/s00170-023-11129-2","Article"
"An Efficiently Convergent Deep Reinforcement Learning-Based Trajectory Planning Method for Manipulators in Dynamic Environments","Journal of Intelligent & Robotic Systems","","107","4","10.1007/s10846-023-01822-5","Li ZhengYaHao WangRun YangShaolei WuRui GuoErbao Dong","2023","http://link.springer.com/article/10.1007/s10846-023-01822-5","Article"
"Distributed Deep Reinforcement Learning for Resource Allocation in Digital Twin Networks","Proceedings of Seventh International Congress on Information and Communication Technology","","","","10.1007/978-981-19-1607-6_69","Jie LuoJie ZengYing HanXin Su","2023","http://link.springer.com/chapter/10.1007/978-981-19-1607-6_69","Chapter"
"Reinforcement learning-based multi-objective energy-efficient task scheduling in fog-cloud industrial IoT-based systems","Soft Computing","","27","23","10.1007/s00500-023-09159-9","V. VijayalakshmiM. Saravanan","2023","http://link.springer.com/article/10.1007/s00500-023-09159-9","Article"
"A maintenance planning framework using online and offline deep reinforcement learning","Neural Computing and Applications","","","","10.1007/s00521-023-08560-7","Zaharah A. BukhshHajo MolegraafNils Jansen","2023","http://link.springer.com/article/10.1007/s00521-023-08560-7","Article"
"Toward Smarter Power Transformers in Microgrids: A Multi-agent Reinforcement Learning for Diagnostic","Digital Technologies and Applications","","","","10.1007/978-3-031-29860-8_65","Oussama LaayatiNabil El-BaziHicham El HadraouiChouaib EnnawaouiAhmed ChebakMostafa Bouzi","2023","http://link.springer.com/chapter/10.1007/978-3-031-29860-8_65","Chapter"
"Mutated Deep Reinforcement Learning Scheduling in Cloud for Resource-Intensive IoT Systems","Wireless Personal Communications","","132","3","10.1007/s11277-023-10709-5","Harshala ShingneR. Shriram","2023","http://link.springer.com/article/10.1007/s11277-023-10709-5","Article"
"Task Offloading for UAV-Assisted of Collaborative Mobile Edge Computing Network Based on Deep Reinforcement Learning","Advances in Automation, Mechanical and Design Engineering","","","","10.1007/978-3-031-40070-4_17","Yana ZhouGuanglin Zhang","2023","http://link.springer.com/chapter/10.1007/978-3-031-40070-4_17","Chapter"
"Condition-Based Maintenance Optimization Under Large Action Space with Deep Reinforcement Learning Method","Optimization and Learning","","","","10.1007/978-3-031-34020-8_12","Peng BiYi-Ping FangMatthieu RouxAnne Barros","2023","http://link.springer.com/chapter/10.1007/978-3-031-34020-8_12","Chapter"
"Deep reinforcement learning for the dynamic and uncertain vehicle routing problem","Applied Intelligence","","53","1","10.1007/s10489-022-03456-w","Weixu PanShi Qiang Liu","2023","http://link.springer.com/article/10.1007/s10489-022-03456-w","Article"
"Decentralized Optimization for Fuzzy Singularly Perturbed Interconnected Systems: A Hybrid Reinforcement Learning Method","International Journal of Fuzzy Systems","","","","10.1007/s40815-023-01589-9","Xuanrui MiJianwei XiaLei SuXiangyong ChenHao Shen","2023","http://link.springer.com/article/10.1007/s40815-023-01589-9","Article"
"Memory-based crowd-aware robot navigation using deep reinforcement learning","Complex & Intelligent Systems","","9","2","10.1007/s40747-022-00906-3","Sunil Srivatsav SamsaniHusna MutahiraMannan Saeed Muhammad","2023","http://link.springer.com/article/10.1007/s40747-022-00906-3","Article"
"Decentralized multi-agent control of a three-tank hybrid system based on twin delayed deep deterministic policy gradient reinforcement learning algorithm","International Journal of Dynamics and Control","","","","10.1007/s40435-023-01227-0","N. RajasekharT. K. RadhakrishnanN. Samsudeen","2023","http://link.springer.com/article/10.1007/s40435-023-01227-0","Article"
"Deep reinforcement learning in continuous action space for autonomous robotic surgery","International Journal of Computer Assisted Radiology and Surgery","","18","3","10.1007/s11548-022-02789-8","Amin Abbasi ShahkooAhmad Ali Abin","2023","http://link.springer.com/article/10.1007/s11548-022-02789-8","Article"
"ARLO: An asynchronous update reinforcement learning-based offloading algorithm for mobile edge computing","Peer-to-Peer Networking and Applications","","16","3","10.1007/s12083-023-01490-0","Zhibin LiuYuhan LiuYuxia LeiZhenyou ZhouXinshui Wang","2023","http://link.springer.com/article/10.1007/s12083-023-01490-0","Article"
"A comparison of reinforcement learning frameworks for software testing tasks","Empirical Software Engineering","","28","5","10.1007/s10664-023-10363-2","Paulina Stevia Nouwou MindomAmin NikanjamFoutse Khomh","2023","http://link.springer.com/article/10.1007/s10664-023-10363-2","Article"
