Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Wavelet reduced order observer based adaptive tracking control for a class of uncertain nonlinear systems using reinforcement learning","International Journal of Control, Automation and Systems","","11","3","10.1007/s12555-011-0243-y","Manish SharmaAjay Verma","2013","http://link.springer.com/article/10.1007/s12555-011-0243-y","Article"
"Reinforcement Learning-Based Dynamic Power Management for Energy Harvesting Wireless Sensor Network","Next-Generation Applied Intelligence","","","","10.1007/978-3-642-02568-6_41","Roy Chaoming HsuCheng-Ting LiuWei-Ming Lee","2009","http://link.springer.com/chapter/10.1007/978-3-642-02568-6_41","Chapter"
"Reinforcement learning-based prediction approach for distributed Dynamic Data-Driven Application Systems","Information Technology and Management","","16","4","10.1007/s10799-014-0205-1","Szu-Yin Lin","2015","http://link.springer.com/article/10.1007/s10799-014-0205-1","Article"
"Methods and Program Tools Based on Prediction and Reinforcement Learning for the Intelligent Decision Support Systems of Real-Time","Proceedings of the Second International Scientific Conference “Intelligent Information Technologies for Industry” (IITI’17)","","","","10.1007/978-3-319-68321-8_8","A. P. EremeevA. A. Kozhukhov","2018","http://link.springer.com/chapter/10.1007/978-3-319-68321-8_8","Chapter"
"Fast reinforcement learning for simple physical robots","Memetic Computing","","1","4","10.1007/s12293-009-0015-x","Pitoyo HartonoSachiko Kakita","2009","http://link.springer.com/article/10.1007/s12293-009-0015-x","Article"
"Research on task decomposition and state abstraction in reinforcement learning","Artificial Intelligence Review","","38","2","10.1007/s10462-011-9243-9","Yu LashengJiang ZhongbinLiu Kang","2012","http://link.springer.com/article/10.1007/s10462-011-9243-9","Article"
"Training parsers by inverse reinforcement learning","Machine Learning","","77","2 - 3","10.1007/s10994-009-5110-1","Gergely NeuCsaba Szepesvári","2009","http://link.springer.com/article/10.1007/s10994-009-5110-1","Article"
"Feature selection and feature learning for high-dimensional batch reinforcement learning: A survey","International Journal of Automation and Computing","","12","3","10.1007/s11633-015-0893-y","De-Rong LiuHong-Liang LiDing Wang","2015","http://link.springer.com/article/10.1007/s11633-015-0893-y","Article"
"Program Search for Machine Learning Pipelines Leveraging Symbolic Planning and Reinforcement Learning","Genetic Programming Theory and Practice XVI","","","","10.1007/978-3-030-04735-1_11","Fangkai YangSteven GustafsonAlexander ElkholyDaoming LyuBo Liu","2019","http://link.springer.com/chapter/10.1007/978-3-030-04735-1_11","Chapter"
"Reinforcement Learning for Computing Power Grid Network Operating Functions","Proceedings of the Third International Conference on Computing, Mathematics and Statistics (iCMS2017)","","","","10.1007/978-981-13-7279-7_19","Shivam SharmaPinki GuptaLaxminarayan Das","2019","http://link.springer.com/chapter/10.1007/978-981-13-7279-7_19","Chapter"
"Optimized Routing in Software Defined Networks – A Reinforcement Learning Approach","Proceedings of the 13th International Conference on Ubiquitous Information Management and Communication (IMCOM) 2019","","","","10.1007/978-3-030-19063-7_22","Tahira MahboobYoung Rok JungMin Young Chung","2019","http://link.springer.com/chapter/10.1007/978-3-030-19063-7_22","Chapter"
"Multi-Agent Reinforcement Learning Control for Ramp Metering","Progress in Systems Engineering","","","","10.1007/978-3-319-08422-0_131","Ahmed FaresWalid Gomaa","2015","http://link.springer.com/chapter/10.1007/978-3-319-08422-0_131","Chapter"
"Reinforcement Learning and ART2 Neural Network Based Collision Avoidance System of Mobile Robot","Advances in Neural Networks - ISNN 2004","","","","10.1007/978-3-540-28648-6_6","Jian FanGengFeng WuFei MaJian Liu","2004","http://link.springer.com/chapter/10.1007/978-3-540-28648-6_6","Chapter"
"Reinforcement Learning for Autonomous Robotic Fish","Mobile Robots: The Evolutionary Approach","","","","10.1007/978-3-540-49720-2_6","Jindong LiuLynne E. ParkerRaj Madhavan","2007","http://link.springer.com/chapter/10.1007/978-3-540-49720-2_6","Chapter"
"Automatic Car Parking: A Reinforcement Learning Approach","Computational Methods in Neural Modeling","","","","10.1007/3-540-44868-3_28","Darío MaravallMiguel Ángel PatricioJavier de Lope","2003","http://link.springer.com/chapter/10.1007/3-540-44868-3_28","Chapter"
"The Study on Optimal Gait for Five-Legged Robot with Reinforcement Learning","Intelligent Robotics and Applications","","","","10.1007/978-3-642-10817-4_114","Adnan Rachmat Anom BesariRuzaidi ZamriAnton Satria PrabuwonoSon Kuswadi","2009","http://link.springer.com/chapter/10.1007/978-3-642-10817-4_114","Chapter"
"The Parti-game Algorithm for Variable Resolution Reinforcement Learning in Multidimensional State-spaces","Machine Learning","","21","3","10.1023/A:1022656217772","Andrew W. MooreChristopher G. Atkeson","1995","http://link.springer.com/article/10.1023/A%3A1022656217772","Article"
"The parti-game algorithm for variable resolution reinforcement learning in multidimensional state-spaces","Machine Learning","","21","3","10.1007/BF00993591","Andrew W. MooreChristopher G. Atkeson","1995","http://link.springer.com/article/10.1007/BF00993591","Article"
"A Reinforcement Learning Technique for Autonomous Back Driving Control of a Vehicle","Robot Intelligence Technology and Applications 5","","","","10.1007/978-3-319-78452-6_16","H. M. KimX. XuS. Jung","2019","http://link.springer.com/chapter/10.1007/978-3-319-78452-6_16","Chapter"
"Incorporation of perception-based information in robot learning using fuzzy reinforcement learning agents","Journal of Ocean University of Qingdao","","1","1","10.1007/s11802-002-0038-0","Zhou ChangjiuMeng QingchunGuo ZhongwenQu WiefenYin Bo","2002","http://link.springer.com/article/10.1007/s11802-002-0038-0","Article"
"Can the artificial intelligence technique of reinforcement learning use continuously-monitored digital data to optimize treatment for weight loss?","Journal of Behavioral Medicine","","42","2","10.1007/s10865-018-9964-1","Evan M. FormanStephanie G. KerriganMeghan L. ButrynAdrienne S. JuarascioStephanie M. ManasseSantiago OntañónDiane H. DallalRebecca J. CrochiereDanielle Moskow","2019","http://link.springer.com/article/10.1007/s10865-018-9964-1","Article"
"Control Optimization with Reinforcement Learning","Simulation-Based Optimization","","","","10.1007/978-1-4899-7491-4_7","Abhijit Gosavi","2015","http://link.springer.com/chapter/10.1007/978-1-4899-7491-4_7","Chapter"
"Market-Based Dynamic Task Allocation Using Heuristically Accelerated Reinforcement Learning","Progress in Artificial Intelligence","","","","10.1007/978-3-642-24769-9_27","José Angelo Gurzoni Jr.Flavio TonidandelReinaldo A. C. Bianchi","2011","http://link.springer.com/chapter/10.1007/978-3-642-24769-9_27","Chapter"
"Adaptive Multi-robot Team Reconfiguration Using a Policy-Reuse Reinforcement Learning Approach","Advanced Agent Technology","","","","10.1007/978-3-642-27216-5_23","Prithviraj DasguptaKe ChengBikramjit Banerjee","2012","http://link.springer.com/chapter/10.1007/978-3-642-27216-5_23","Chapter"
"Hybrid Dynamic Control Algorithm for Humanoid Robots Based on Reinforcement Learning","Journal of Intelligent and Robotic Systems","","51","1","10.1007/s10846-007-9174-5","Duśko M. KatićAleksandar D. RodićMiomir K. Vukobratović","2008","http://link.springer.com/article/10.1007/s10846-007-9174-5","Article"
"Mapless Motion Planning System for an Autonomous Underwater Vehicle Using Policy Gradient-based Deep Reinforcement Learning","Journal of Intelligent & Robotic Systems","","96","3 - 4","10.1007/s10846-019-01004-2","Yushan SunJunhan ChengGuocheng ZhangHao Xu","2019","http://link.springer.com/article/10.1007/s10846-019-01004-2","Article"
"Fixed-Price Tariff Generation Using Reinforcement Learning","Modern Approaches to Agent-based Complex Automated Negotiation","","","","10.1007/978-3-319-51563-2_8","Jonathan Serrano CuevasAnsel Y. Rodriguez-GonzalezEnrique Munoz de Cote","2017","http://link.springer.com/chapter/10.1007/978-3-319-51563-2_8","Chapter"
"A Reinforcement Learning Multiagent Architecture Prototype for Smart Homes (IoT)","Proceedings of the Future Technologies Conference (FTC) 2018","","","","10.1007/978-3-030-02686-8_13","Mario RivasFernando Giorno","2019","http://link.springer.com/chapter/10.1007/978-3-030-02686-8_13","Chapter"
"A Reinforcement Learning Based Hybrid Evolutionary Algorithm for Ship Stability Design","Variants of Evolutionary Algorithms for Real-World Applications","","","","10.1007/978-3-642-23424-8_9","Osman TuranHao Cui","2012","http://link.springer.com/chapter/10.1007/978-3-642-23424-8_9","Chapter"
"A Reinforcement Learning Approach for Host-Based Intrusion Detection Using Sequences of System Calls","Advances in Intelligent Computing","","","","10.1007/11538059_103","Xin XuTao Xie","2005","http://link.springer.com/chapter/10.1007/11538059_103","Chapter"
"Reinforcement Learning Using Monte Carlo Policy Estimation for Disaster Mitigation","Critical Infrastructure Protection VIII","","","","10.1007/978-3-662-45355-1_11","Mohammed Talat KhoujSarbjit SarkariaCesar LopezJose Marti","2014","http://link.springer.com/chapter/10.1007/978-3-662-45355-1_11","Chapter"
"Coordinating Multiple Agents via Reinforcement Learning","Autonomous Agents and Multi-Agent Systems","","10","3","10.1007/s10458-004-4344-3","Gang ChenZhonghua YangHao HeKiah Mok Goh","2005","http://link.springer.com/article/10.1007/s10458-004-4344-3","Article"
"Heuristic Q-Learning Soccer Players: A New Reinforcement Learning Approach to RoboCup Simulation","Progress in Artificial Intelligence","","","","10.1007/978-3-540-77002-2_44","Luiz A. Celiberto Jr.Jackson MatsuuraReinaldo A. C. Bianchi","2007","http://link.springer.com/chapter/10.1007/978-3-540-77002-2_44","Chapter"
"Reinforcement Learning in the Multi-Robot Domain","Autonomous Robots","","4","1","10.1023/A:1008819414322","Maja J. Matarić","1997","http://link.springer.com/article/10.1023/A%3A1008819414322","Article"
"A Reinforcement Learning Algorithm Based on Policy Iteration for Average Reward: Empirical Results with Yield Management and Convergence Analysis","Machine Learning","","55","1","10.1023/B:MACH.0000019802.64038.6c","Abhijit Gosavi","2004","http://link.springer.com/article/10.1023/B%3AMACH.0000019802.64038.6c","Article"
"Action Prediction in Smart Home Based on Reinforcement Learning","Smart Homes and Health Telematics","","","","10.1007/978-3-319-14424-5_22","Marwa HassanMirna Atieh","2015","http://link.springer.com/chapter/10.1007/978-3-319-14424-5_22","Chapter"
"A Hybrid Neural Network Model Based Reinforcement Learning Agent","Advances in Neural Networks - ISNN 2010","","","","10.1007/978-3-642-13278-0_56","Pengyi GaoChuanbo ChenKui ZhangYingsong HuDan Li","2010","http://link.springer.com/chapter/10.1007/978-3-642-13278-0_56","Chapter"
"Goal-Directed Reinforcement Learning Using Variable Learning Rate","Advances in Artificial Intelligence","","","","10.1007/10692710_14","Arthur P. de S. BragaAluizio F. R. Araújo","1998","http://link.springer.com/chapter/10.1007/10692710_14","Chapter"
"Grey Reinforcement Learning for Incomplete Information Processing","Theory and Applications of Models of Computation","","","","10.1007/11750321_38","Chunlin ChenDaoyi DongZonghai Chen","2006","http://link.springer.com/chapter/10.1007/11750321_38","Chapter"
"Path Tracking Control of Non-holonomic Car-Like Robot with Reinforcement Learning","RoboCup-99: Robot Soccer World Cup III","","","","10.1007/3-540-45327-X_12","Jacky BaltesYuming Lin","2000","http://link.springer.com/chapter/10.1007/3-540-45327-X_12","Chapter"
"SimpleDS: A Simple Deep Reinforcement Learning Dialogue System","Dialogues with Social Robots","","","","10.1007/978-981-10-2585-3_8","Heriberto Cuayáhuitl","2017","http://link.springer.com/chapter/10.1007/978-981-10-2585-3_8","Chapter"
"A Reinforcement Learning Modular Control Architecture for Fully Automated Vehicles","Computer Aided Systems Theory – EUROCAST 2011","","","","10.1007/978-3-642-27579-1_50","Jorge VillagráVicente MilanésJoshué PérezJorge GodoyEnrique OnievaJavier AlonsoCarlos GonzálezTeresa de PedroRicardo Garcia","2012","http://link.springer.com/chapter/10.1007/978-3-642-27579-1_50","Chapter"
"Evaluation of Optimal Resource Management Policies for WiMAX Networks with AMC: A Reinforcement Learning Approach","Image Processing and Communications Challenges 3","","","","10.1007/978-3-642-23154-4_50","Adam FlizikowskiMateusz MajewskiMarcin Przybyszewski","2011","http://link.springer.com/chapter/10.1007/978-3-642-23154-4_50","Chapter"
"A Simple Goal Seeking Navigation Method for a Mobile Robot Using Human Sense, Fuzzy Logic and Reinforcement Learning","Knowledge-Based Intelligent Information and Engineering Systems","","","","10.1007/978-3-540-85563-7_84","Hamid BoubertakhMohamed TadjinePierre-Yves Glorennec","2008","http://link.springer.com/chapter/10.1007/978-3-540-85563-7_84","Chapter"
"Introduction: The challenge of reinforcement learning","Machine Learning","","8","3 - 4","10.1007/BF00992695","Richard S. Sutton","1992","http://link.springer.com/article/10.1007/BF00992695","Article"
"Introduction: The Challenge of Reinforcement Learning","Machine Learning","","8","3 - 4","10.1023/A:1022620604568","Richard S. Sutton","1992","http://link.springer.com/article/10.1023/A%3A1022620604568","Article"
"Introduction: The Challenge of Reinforcement Learning","Reinforcement Learning","","","","10.1007/978-1-4615-3618-5_1","Richard S. Sutton","1992","http://link.springer.com/chapter/10.1007/978-1-4615-3618-5_1","Chapter"
"Real-time energy management controller design for a hybrid excavator using reinforcement learning","Journal of Zhejiang University-SCIENCE A","","18","11","10.1631/jzus.A1600650","Qian ZhuQing-feng Wang","2017","http://link.springer.com/article/10.1631/jzus.A1600650","Article"
"Designing Decentralized Controllers for Distributed-Air-Jet MEMS-Based Micromanipulators by Reinforcement Learning","Journal of Intelligent & Robotic Systems","","59","2","10.1007/s10846-010-9396-9","Laëtitia MatignonGuillaume J. LaurentNadine Le Fort-PiatYves-André Chapuis","2010","http://link.springer.com/article/10.1007/s10846-010-9396-9","Article"
"Improvement of the LPWAN AMI backhaul’s latency thanks to reinforcement learning algorithms","EURASIP Journal on Wireless Communications and Networking","","2018","1","10.1186/s13638-018-1044-2","Rémi BonnefoiChristophe MoyJacques Palicot","2018","http://link.springer.com/article/10.1186/s13638-018-1044-2","Article"
